id,condition,grade
1555300010,Limited Deferred,7
6135300010,Minor Deferred,6
1321730470,Minor Deferred,8
4083306345,Limited Deferred,8
1453602360,Minor Deferred,7
2025600280,Limited Deferred,7
1423800380,Limited Deferred,7
2113701100,Minor Deferred,6
3578401060,Limited Deferred,8
7691800020,Minor Deferred,8
8682230950,Minor Deferred,8
7202360010,Minor Deferred,9
2125049120,Limited Deferred,8
5540000010,Limited Deferred,7
1552800010,Minor Deferred,7
1118002000,Minor Deferred,10
8564600080,Minor Deferred,7
1446800660,Limited Deferred,6
2624079022,Minor Deferred,8
5051800130,Minor Deferred,10
7940700190,Minor Deferred,8
5422810010,Minor Deferred,8
3529200190,Limited Deferred,8
8944320280,Limited Deferred,8
3222069153,Limited Deferred,7
7211300050,Limited Deferred,8
1545806980,Minor Deferred,7
9297300255,Limited Deferred,7
4139400280,Minor Deferred,10
9201300020,Limited Deferred,8
8663280080,Minor Deferred,7
98000980,Minor Deferred,11
1796100010,Limited Deferred,10
2781280290,Minor Deferred,8
1448800010,Minor Deferred,7
1526079026,Minor Deferred,7
1788800630,Minor Deferred,6
8864000250,Minor Deferred,7
7972600670,Minor Deferred,6
4077800094,Minor Deferred,8
9834200440,Limited Deferred,7
1245002125,Limited Deferred,8
5634500170,Minor Deferred,5
1954400500,Minor Deferred,8
9528102771,Minor Deferred,8
2895600095,Minor Deferred,8
2921079027,Limited Deferred,7
524059323,Minor Deferred,9
824069173,Minor Deferred,8
2678100005,Limited Deferred,6
2025700080,Limited Deferred,7
6613000585,No Deferred,9
2597000006,Minor Deferred,7
1923300170,Minor Deferred,7
1224049005,Minor Deferred,9
4123840050,Minor Deferred,8
1937300280,Minor Deferred,7
9183703376,Minor Deferred,7
9542801310,Minor Deferred,8
2771104830,Limited Deferred,9
7967650010,Minor Deferred,8
6744701310,Minor Deferred,11
3131201310,Minor Deferred,7
3630180500,Minor Deferred,10
7624700050,Limited Deferred,7
3274800460,Minor Deferred,8
1939000010,Minor Deferred,9
4139490190,Minor Deferred,12
6381500170,Minor Deferred,6
1954420170,Minor Deferred,8
623059016,Minor Deferred,8
6181400470,Minor Deferred,7
3904920980,Minor Deferred,9
7215730430,Minor Deferred,9
475000190,Minor Deferred,8
2877100235,Minor Deferred,8
7893202340,Limited Deferred,7
9238430190,Limited Deferred,8
1939120050,Minor Deferred,9
9197800010,Minor Deferred,12
5248800250,Minor Deferred,7
4457300630,Minor Deferred,8
2228900161,Minor Deferred,8
6817850050,Minor Deferred,11
1775800280,Limited Deferred,7
263000050,Minor Deferred,9
1870400470,Limited Deferred,7
7839300185,Limited Deferred,5
2426039130,Limited Deferred,7
2938200170,Limited Deferred,7
1954440050,Minor Deferred,8
2224079001,No Deferred,7
200520080,Minor Deferred,9
2195900010,Limited Deferred,7
5707500050,Limited Deferred,7
8929000130,Minor Deferred,8
2944000170,Minor Deferred,11
8682262330,Minor Deferred,8
4167800130,Limited Deferred,8
1624079088,Minor Deferred,6
7370600050,Minor Deferred,8
2025059134,Minor Deferred,7
7522500020,No Deferred,7
1125069134,Minor Deferred,9
8032700010,Minor Deferred,8
2473370050,Minor Deferred,8
3276930050,Limited Deferred,9
3211230080,Minor Deferred,9
7519000471,Limited Deferred,7
8563000130,Minor Deferred,7
2770604103,Minor Deferred,8
3581000020,Limited Deferred,7
9432750190,Minor Deferred,9
1622059088,No Deferred,8
5559900080,Minor Deferred,7
7202260780,Minor Deferred,7
8651410950,Minor Deferred,6
7843500080,Minor Deferred,8
3205400290,Minor Deferred,7
7129300420,No Deferred,6
263000280,Minor Deferred,7
2919200280,Limited Deferred,7
2769602880,No Deferred,7
8078440050,Minor Deferred,8
1922069071,Limited Deferred,7
7518502945,Minor Deferred,7
7568700480,Minor Deferred,6
9577800005,Minor Deferred,9
7436050170,Minor Deferred,8
7200001259,Minor Deferred,8
4127000095,Limited Deferred,9
1934800086,Minor Deferred,8
3361401025,Limited Deferred,6
7430500415,Limited Deferred,7
1622049182,Minor Deferred,8
7749500250,Limited Deferred,8
1773101159,Minor Deferred,7
9829200250,Minor Deferred,10
3303860130,Minor Deferred,9
9359100500,Minor Deferred,11
1250203860,Minor Deferred,7
2386000170,Minor Deferred,10
5702500050,Significant Deferred,3
2600000050,Limited Deferred,9
7856640170,Limited Deferred,10
5540800130,Minor Deferred,7
7955060010,Minor Deferred,7
7760400470,Minor Deferred,7
9551202130,Minor Deferred,8
4345000050,Minor Deferred,7
7334501440,Minor Deferred,7
1523069215,Minor Deferred,7
5525400430,Limited Deferred,9
871001611,Minor Deferred,8
1685200190,Limited Deferred,7
1982200675,Minor Deferred,8
1201500010,Minor Deferred,8
1822360080,Minor Deferred,8
4113800500,Minor Deferred,9
4299700095,Minor Deferred,7
3585900500,No Deferred,11
326069026,Minor Deferred,9
4070700290,Minor Deferred,9
7625703800,No Deferred,7
643400130,Minor Deferred,7
2877103070,No Deferred,7
421000185,No Deferred,5
2113700825,Limited Deferred,6
623049093,Significant Deferred,6
4348800080,Minor Deferred,7
3762900010,Limited Deferred,7
3578401700,Minor Deferred,8
1211000280,Minor Deferred,6
1324300091,Limited Deferred,6
4141800285,Minor Deferred,9
1524079088,Minor Deferred,6
9320900420,Limited Deferred,6
7349800780,Limited Deferred,6
1196002948,Limited Deferred,9
5631500213,Minor Deferred,7
3416601045,Limited Deferred,7
9828701650,Minor Deferred,6
6071300500,Limited Deferred,8
6072760670,No Deferred,8
9141100255,Minor Deferred,8
2824600290,Minor Deferred,7
2787720170,No Deferred,7
9826701735,Limited Deferred,7
1703050420,Minor Deferred,9
4060000440,Minor Deferred,6
2525049148,Minor Deferred,11
8857310010,Minor Deferred,8
1823049178,Minor Deferred,6
4364200250,No Deferred,6
8682260480,Minor Deferred,8
1250200345,Limited Deferred,6
9808590460,Minor Deferred,10
7818700480,Limited Deferred,5
2792000010,Limited Deferred,8
1705400244,No Deferred,7
9358002375,Minor Deferred,7
8944320470,Minor Deferred,8
6372000101,Limited Deferred,7
2877100655,Minor Deferred,8
9378500050,Minor Deferred,7
3790600080,Minor Deferred,7
8944360080,Minor Deferred,8
7979900225,Minor Deferred,8
3163600130,Minor Deferred,7
4139380050,Minor Deferred,10
2749600095,Minor Deferred,7
7852160250,Minor Deferred,10
3303980500,Minor Deferred,11
1250200605,Minor Deferred,6
8887001640,Limited Deferred,8
2122059127,Minor Deferred,5
5700001045,Limited Deferred,8
7331900290,Limited Deferred,7
7844200415,Minor Deferred,9
4055700345,Minor Deferred,8
2923049421,Minor Deferred,8
1860600840,Minor Deferred,10
5095400460,Minor Deferred,8
3819750170,Minor Deferred,7
5021900779,No Deferred,7
4206901155,Minor Deferred,8
6303400290,Minor Deferred,6
7871500440,No Deferred,7
6085000130,Limited Deferred,7
1896700080,Minor Deferred,9
6197800101,Significant Deferred,6
7802900380,Limited Deferred,5
3024059126,Minor Deferred,9
7128300630,Minor Deferred,8
7626200305,No Deferred,7
7950300670,Minor Deferred,7
1233100321,Minor Deferred,8
9238500190,Minor Deferred,8
1972201856,Limited Deferred,7
624110920,Minor Deferred,10
5003600080,Minor Deferred,8
853600020,Minor Deferred,11
7625704317,Minor Deferred,6
2946000912,Limited Deferred,6
4188000670,Minor Deferred,10
5215200010,Limited Deferred,8
2911700020,Minor Deferred,9
185000161,Minor Deferred,7
2140700190,Minor Deferred,8
9406600050,Minor Deferred,8
2473000470,Minor Deferred,8
5100403952,Minor Deferred,7
2024059127,Minor Deferred,9
1483300430,No Deferred,7
291300170,Minor Deferred,7
9117000170,Minor Deferred,7
461004095,Minor Deferred,7
9547201850,Minor Deferred,7
7942100290,No Deferred,7
4336000050,Limited Deferred,7
2571910420,Limited Deferred,8
8802400896,No Deferred,6
3630010020,Minor Deferred,8
6793300010,Minor Deferred,9
7852020250,Minor Deferred,9
2473400290,Minor Deferred,7
3328500250,Minor Deferred,8
629420080,Minor Deferred,9
2524049215,Limited Deferred,10
8663310050,Minor Deferred,7
4083304835,Minor Deferred,7
8155800050,Minor Deferred,11
4403200255,Minor Deferred,9
5379800500,Minor Deferred,5
7010700660,Limited Deferred,9
9406540190,Minor Deferred,9
1795920250,Limited Deferred,8
5249800010,Limited Deferred,12
8651510420,Minor Deferred,8
1422700080,Minor Deferred,7
5468780250,Minor Deferred,8
3723800415,Minor Deferred,7
1545800290,Minor Deferred,7
2804100095,Minor Deferred,8
7282300095,Limited Deferred,6
930000289,Minor Deferred,8
2822059181,Minor Deferred,6
1761100080,Minor Deferred,7
2953000250,Limited Deferred,7
3416600185,Minor Deferred,8
927200380,Minor Deferred,7
7922750020,Minor Deferred,8
259600050,Minor Deferred,7
3298300420,Minor Deferred,6
1310440470,Minor Deferred,9
3438502668,Significant Deferred,7
5591700290,Limited Deferred,8
4172100050,Limited Deferred,7
9275700005,Limited Deferred,8
1089000190,Limited Deferred,9
9523103000,Limited Deferred,7
2781270440,Minor Deferred,6
2105200050,No Deferred,7
7625703637,Limited Deferred,6
2926049408,Minor Deferred,8
3224079005,Limited Deferred,5
5147600095,Minor Deferred,6
2413900050,Limited Deferred,8
3820350050,Minor Deferred,7
8910500675,Minor Deferred,7
1461200020,Minor Deferred,9
722079056,Limited Deferred,7
8663370020,Minor Deferred,7
2568200130,Minor Deferred,9
8947800080,Minor Deferred,7
1545803390,Minor Deferred,7
1088030010,Limited Deferred,8
1829700080,Minor Deferred,7
2125049024,Limited Deferred,9
5706200020,Limited Deferred,7
2316400285,Minor Deferred,8
7588700080,Minor Deferred,9
7853310380,Minor Deferred,9
6821101870,Limited Deferred,6
9551201660,Minor Deferred,9
3530500010,Limited Deferred,8
7387500185,Minor Deferred,6
1626079132,Minor Deferred,7
8854100130,No Deferred,9
2123049142,Minor Deferred,7
3423059109,Minor Deferred,7
5631500992,Minor Deferred,8
6641800020,Limited Deferred,9
7853301700,Minor Deferred,9
2158900290,Minor Deferred,8
2273600250,Limited Deferred,7
3298700840,Minor Deferred,6
5450500010,Limited Deferred,10
3629870020,Minor Deferred,8
8856700130,Limited Deferred,9
6381502155,Minor Deferred,7
1443550080,Minor Deferred,8
2205700345,Minor Deferred,7
6926700660,Minor Deferred,9
3279050130,Minor Deferred,9
2770606890,Minor Deferred,6
2867100190,Minor Deferred,7
8562600190,Limited Deferred,8
5680000545,Limited Deferred,6
1922059027,Limited Deferred,6
1725059316,Minor Deferred,13
3275300440,Minor Deferred,7
952001735,Minor Deferred,8
1402950190,Minor Deferred,8
4045100190,No Deferred,10
1207200010,Minor Deferred,7
6815100095,Minor Deferred,6
3825310130,Minor Deferred,9
3276930380,Limited Deferred,9
8937600080,Minor Deferred,8
8024200010,Significant Deferred,7
624110020,Minor Deferred,9
6192410280,Minor Deferred,9
4302201045,Minor Deferred,6
507100020,Minor Deferred,6
259600280,Limited Deferred,7
7691800130,Minor Deferred,8
2056100275,Limited Deferred,8
2202500080,Limited Deferred,7
3179102155,No Deferred,7
937000280,Minor Deferred,7
5379805253,Minor Deferred,7
6821102340,Minor Deferred,7
7229900250,Minor Deferred,7
7287100177,Minor Deferred,8
8820900670,Limited Deferred,7
3275850020,Minor Deferred,9
9528100899,Minor Deferred,9
7016000440,Limited Deferred,7
7202340010,Minor Deferred,7
6911700066,Minor Deferred,5
7511000050,Limited Deferred,10
2925059260,Minor Deferred,8
3558000170,Minor Deferred,7
8651730290,Minor Deferred,7
9197100263,Minor Deferred,7
8941100095,Minor Deferred,9
2781100080,Minor Deferred,9
9822700190,Minor Deferred,8
3630030290,Minor Deferred,8
9510910250,Minor Deferred,9
8682231330,Minor Deferred,8
2473480780,Minor Deferred,8
8641500280,Minor Deferred,7
7605800050,Minor Deferred,9
9828200525,Minor Deferred,6
7971300050,Minor Deferred,7
126049169,Minor Deferred,7
5062300280,Minor Deferred,5
7167000020,Minor Deferred,10
3303910010,Limited Deferred,9
2268000050,Limited Deferred,7
8857640170,Minor Deferred,8
7806210190,Limited Deferred,7
9206700190,Minor Deferred,10
4136930190,Minor Deferred,9
5666300010,Limited Deferred,7
1424059022,Minor Deferred,11
6204050080,Minor Deferred,8
7128300500,Minor Deferred,7
1233100642,Minor Deferred,7
222029026,No Deferred,6
9485940290,Limited Deferred,9
4136890280,Minor Deferred,8
1775500050,Minor Deferred,7
7611200086,No Deferred,8
3376600010,Minor Deferred,8
7519001990,Limited Deferred,6
7613700950,Minor Deferred,9
3802000020,Limited Deferred,6
1796360470,Minor Deferred,7
8732160050,Minor Deferred,7
5249800345,Limited Deferred,7
6071200545,Limited Deferred,8
291300280,Minor Deferred,7
3261000080,Minor Deferred,8
321049127,Limited Deferred,7
5379804393,No Deferred,7
1559900080,Minor Deferred,7
7135300275,Limited Deferred,6
1377300005,Minor Deferred,11
6668900020,Significant Deferred,7
326049024,Minor Deferred,8
7942600006,Minor Deferred,7
6430500233,No Deferred,7
7701800050,No Deferred,7
8165501640,Minor Deferred,8
2623069069,Limited Deferred,9
8024201870,Minor Deferred,7
9126101511,Minor Deferred,8
1377800010,Minor Deferred,7
6813600380,No Deferred,7
923000280,Minor Deferred,10
255550190,Minor Deferred,7
1829300130,Minor Deferred,10
3645500050,Minor Deferred,7
1518000080,Minor Deferred,7
7883605915,Minor Deferred,7
1112700170,Limited Deferred,7
8965500020,Minor Deferred,9
323059167,Limited Deferred,5
1951700480,Limited Deferred,8
2005950050,Minor Deferred,7
9406500480,Minor Deferred,7
3522049063,Minor Deferred,10
2085700050,Minor Deferred,10
6751300130,Limited Deferred,7
2610100020,Minor Deferred,6
9476200680,Limited Deferred,6
6145600285,Limited Deferred,6
203900460,Minor Deferred,7
7878400022,Minor Deferred,7
3585900460,Minor Deferred,8
1321720170,Minor Deferred,11
236400130,Minor Deferred,7
4141680190,Minor Deferred,7
3629980440,Minor Deferred,9
1223039173,Limited Deferred,8
2473000130,Minor Deferred,8
2893000280,Minor Deferred,7
7977201845,Minor Deferred,7
4197400005,Limited Deferred,8
5561200980,Minor Deferred,8
3039000020,Limited Deferred,7
6840701100,Minor Deferred,7
2130410050,Limited Deferred,7
1924079091,Significant Deferred,8
3570300080,Minor Deferred,7
2321300351,Minor Deferred,8
2652501630,Minor Deferred,7
3810000020,Minor Deferred,7
8084400010,Limited Deferred,7
304000380,Limited Deferred,7
1873400020,Minor Deferred,7
4359700080,Minor Deferred,7
1727500010,Minor Deferred,7
8651610680,Minor Deferred,9
3629970190,Minor Deferred,9
9136102057,Minor Deferred,7
1266200130,Minor Deferred,7
2787310130,Limited Deferred,7
8645511350,Limited Deferred,7
9284801435,No Deferred,7
3905010010,Minor Deferred,9
4058801310,Minor Deferred,7
6705850020,Minor Deferred,10
1623800440,Limited Deferred,7
3904902500,Minor Deferred,9
7308600050,Minor Deferred,9
5679501310,Minor Deferred,8
3935900005,No Deferred,10
3726800285,Limited Deferred,7
1183000005,Minor Deferred,7
5469502780,Limited Deferred,9
9185700440,No Deferred,10
629600130,Minor Deferred,8
9178601660,Minor Deferred,9
2191600780,Limited Deferred,7
7852180430,Minor Deferred,7
8155820080,Minor Deferred,7
5248800440,Minor Deferred,6
9818700430,No Deferred,7
425079099,Minor Deferred,9
5127000670,Limited Deferred,7
6341000221,Limited Deferred,7
7231501665,Minor Deferred,6
5014000225,Minor Deferred,7
4401200130,Minor Deferred,10
1558500050,Minor Deferred,8
8899000050,Limited Deferred,7
2877102846,Minor Deferred,7
7280300080,Minor Deferred,8
3624039073,Limited Deferred,6
3271300345,Minor Deferred,9
6190701483,Limited Deferred,7
414100630,No Deferred,7
7686202275,Minor Deferred,6
5113260170,Minor Deferred,7
2421059090,Limited Deferred,8
2770601734,Minor Deferred,7
4222310290,Limited Deferred,7
5016001060,Minor Deferred,8
5445300050,Limited Deferred,8
7370600020,Limited Deferred,8
5127000470,Minor Deferred,8
1330250010,Minor Deferred,8
1898600050,Limited Deferred,7
9561100010,Minor Deferred,7
9524100050,Minor Deferred,8
2212200500,Limited Deferred,7
5416500680,Minor Deferred,9
6412600005,Minor Deferred,7
2024069008,Minor Deferred,11
2195700050,Minor Deferred,11
1437580480,Minor Deferred,10
2796100680,Limited Deferred,7
7203102140,Minor Deferred,7
40000235,Minor Deferred,7
2946000285,Limited Deferred,7
6848200221,Minor Deferred,9
952004725,Minor Deferred,6
7852110050,Minor Deferred,8
5536100010,Minor Deferred,6
5703000050,Minor Deferred,8
6071800480,Limited Deferred,7
1954600050,Limited Deferred,8
3819800280,Minor Deferred,7
7300400170,Minor Deferred,8
9834201100,Limited Deferred,7
8850000509,Minor Deferred,9
4123840470,Minor Deferred,8
1150900080,Minor Deferred,9
514500235,Limited Deferred,7
1522059120,Limited Deferred,8
2895600680,No Deferred,7
8087800480,Limited Deferred,7
7931000066,Minor Deferred,7
5406500480,Minor Deferred,8
2540820010,Minor Deferred,8
3300700470,Minor Deferred,6
8823902005,Minor Deferred,7
6003001760,Limited Deferred,8
1432400095,Limited Deferred,6
2483700095,Minor Deferred,8
6600220380,Minor Deferred,8
3990200020,Minor Deferred,8
112900020,Minor Deferred,7
8700110020,Limited Deferred,7
9831200221,Minor Deferred,9
8078400010,Minor Deferred,8
9550200225,Minor Deferred,7
2946001950,Limited Deferred,6
3905050280,Minor Deferred,8
3026059341,Minor Deferred,8
7292700005,Limited Deferred,8
8856970440,Minor Deferred,7
7504001440,Minor Deferred,9
8068000305,Minor Deferred,6
1681400010,Minor Deferred,8
6850700670,Minor Deferred,7
1546600020,Limited Deferred,8
8071000050,Minor Deferred,6
1036000280,Limited Deferred,9
5422560380,Limited Deferred,8
1762600280,Minor Deferred,10
5416500840,Minor Deferred,8
3523069008,Minor Deferred,10
8001210170,Minor Deferred,7
6806300920,Limited Deferred,10
9826701665,Minor Deferred,7
2253200010,No Deferred,7
1941400080,Limited Deferred,7
3317010130,Minor Deferred,7
1721059230,Limited Deferred,7
9328500630,Limited Deferred,8
6301800020,Minor Deferred,8
7855000460,No Deferred,9
9320350020,Minor Deferred,9
7849201061,Limited Deferred,6
3885805640,No Deferred,7
8960200630,Limited Deferred,7
1736800920,Minor Deferred,8
6152900402,Limited Deferred,7
9822700255,Minor Deferred,9
1423069102,Minor Deferred,7
5279100675,No Deferred,6
2524049056,Minor Deferred,9
4232400470,Minor Deferred,8
8562740440,Minor Deferred,9
8114000020,Limited Deferred,7
6600780130,Minor Deferred,8
5100403947,Minor Deferred,8
1189000825,Minor Deferred,8
3066400080,Minor Deferred,10
2214800630,Limited Deferred,7
4027701253,Minor Deferred,8
9547205260,No Deferred,8
9320600020,Minor Deferred,7
2807100095,No Deferred,7
8067000020,Minor Deferred,7
8731980440,Limited Deferred,8
5112800233,Limited Deferred,6
6141600179,Minor Deferred,7
8122100595,Minor Deferred,7
5467910190,Limited Deferred,9
808300460,Minor Deferred,7
7785350010,Limited Deferred,8
